mean,difference
0.8633716124749693,0.03708529839049024
0.5391681165514053,0.13848488947106607
0.08460490615543158,-0.013519029589962345
0.30270061905092804,0.07502319445027528
0.7009335803448835,-0.021416893112723323
0.8261085558002363,0.08169456483228421
0.31076714796419225,0.040087469470407144
0.1252627878519046,-0.049726355248262966
0.18721149708795534,0.06605097345447514
0.4952147353093502,-0.06652181378986899
0.8545379368565704,-0.10470157303368521
0.5391798416906934,0.22819503151065945
0.3786143598626621,-0.0352003102162346
0.6405484255878031,-0.17377671068352463
0.0655199746586471,-0.05490748379675761
0.09263101960411443,-0.09614114472884389
0.17765799036714774,0.03526422125286546
0.7148957862731113,-0.08801853373124302
0.71805874688705,0.08826228346983966
0.10075197058467941,-0.14032959068717804
0.213618186995014,0.10791551646515618
0.3851643338895766,-0.18286529479485197
0.48384923358618226,-0.01989750822665287
0.6644141633864036,0.0814878860226852
0.8943952308172827,0.048617241000105005
0.33483212534325635,0.15748714096819
0.4602802535217271,-0.00338629080429359
0.4642724793349694,0.019347210962571915
0.7811080970084928,0.011284382684283
0.6157888795299689,0.0356733849373182
0.08977359524459043,-0.03625784832059545
0.12235884241022596,-0.08143076555415134
0.3299380670366347,-0.014923129404056046
0.6161266391334546,-0.03635195397186042
0.6066681738046078,0.2005795231158075
0.1371524249308059,0.006806177853097395
0.4074833456001598,0.0017599589272178084
0.7902531970815108,-0.0012314817753940055
0.3239746560528294,0.17603898443270033
0.5444670928388833,-0.25058436138033885
0.17628906491191088,-0.005052152816635375
0.5004585916963977,0.08715896510437371
0.9508557251828997,0.077032671717423
0.028274432324221877,-0.047679542496102754
0.790953239279039,0.04507211938907174
0.1806214663648958,0.02772770588881865
0.5945521823923134,0.10494141426887993
0.9261846580222763,0.04144001764367378
0.7117921378096957,0.06509357012927919
0.6171381389137787,0.061980111407574534
0.18821954529543403,0.08663615189114576
0.4979379030909587,0.07236525472928068
0.9111692424412376,0.1756499043694748
0.18788855631933393,0.16934405485363369
0.8770243032150566,0.04854037431341396
0.9738081965727479,0.04980879503148217
0.5514309128739414,0.217481259627735
0.4394040850633955,0.009585290717000983
0.17190344273740515,-0.03413293481480151
0.14544987978531887,-0.06959220167013072
0.12228160143206279,0.056323926454976414
0.9398920395524646,0.06474718621399889
0.6014717863129785,-0.3468654064084668
0.08981120141774376,-0.05097223217427811
0.9443679152300605,0.044221341286231786
0.43176557832818646,-0.014182821634184939
0.8060530614280454,0.08699063289637421
0.7963628985197742,-0.13246126617761467
0.8315357070606784,0.0018019877755314218
0.09844553264670136,-0.07408893520250792
0.9073371414375,0.05970957359307849
0.07474513017674062,-0.12214509321173483
0.37967814461295546,-0.052528531235362275
0.8378541614067401,0.14791801481482303
0.09539824517412623,-0.09702456411036568
0.520898268031534,-0.09739246883500313
0.5861497107547369,-0.08970912627342409
0.09040317754098252,-0.05612657824857084
0.715366073173672,-0.023499831115424752
0.19716805879520752,0.11063383349274353
0.8298256663032617,-0.2164372866256542
0.7799943505591523,0.023588740600421376
0.7969318883366788,-0.1689791169271062
0.5316279778920361,-0.031814644725571495
0.9180225742215276,0.03939652688391204
0.5207650202741437,-0.004336329652823379
0.5515666426418713,0.19255747818916857
0.9020741910302026,0.09637755762803224
0.5394289404988984,0.16264252083315456
0.48606775399857066,-0.04597107178343729
0.1274825584555936,0.002341946296944619
0.2229429748020091,0.09062820004652306
0.9001680298006511,0.017403062851424234
0.07345763422947998,-0.11836500807798156
0.1399689828329445,-0.027950959409642012
0.613831201026528,-0.019915145973982584
0.2286869039368234,-0.2561858196593122
0.743702288299045,-0.06682718628795736
0.8373274939459213,0.0011329923474090453
0.6003500676591297,0.21956434973857797
0.9273919950647891,0.12591812823687787
0.35206265756206423,0.12624934332999999
0.8865265882426983,0.11678779848704435
0.5912182457252785,-0.060906861820927416
0.2139742943601717,0.14451744615175516
0.944321424486519,0.08241897964930756
0.5020983785166228,-0.037180072114093354
0.634058833332299,-0.18170964675855883
0.19960331133406056,-0.02493874805369592
0.12587765328590061,-0.06607349768273063
0.577037699940965,-0.09786306237545539
