time_sec,raw_pulse,standardized_pulse,participant
47.804597701149426,43.7,1.759963799649688,gs1
47.81609195402299,49.3,2.639031008988816,gs1
47.827586206896555,54.6,3.47100533211335,gs1
47.839080459770116,55.4,3.596586362018939,gs1
47.85057471264368,55.4,3.596586362018939,gs1
47.86206896551724,55.4,3.596586362018939,gs1
47.87356321839081,55.4,3.596586362018939,gs1
47.88505747126437,55.4,3.596586362018939,gs1
47.89655172413793,55.5,3.6122839907571382,gs1
47.9080459770115,51.6,3.0000764699673876,gs1
47.91954022988506,45.7,2.073916374413663,gs1
47.93103448275862,39.4,1.0849657639071417,gs1
47.94252873563219,33.3,0.12741041087701857,gs1
47.95402298850575,27.8,-0.7359591697239113,gs1
47.96551724137931,23.4,-1.426654834204656,gs1
47.97701149425287,19.9,-1.9760718400416117,gs1
47.98850574712644,17.8,-2.305722043543785,gs1
48.0,16.5,-2.5097912171403687,gs1
48.01149425287356,16.1,-2.5725817320931634,gs1
48.02298850574713,16.9,-2.447000702187574,gs1
48.03448275862069,18.5,-2.195838642376394,gs1
48.04597701149425,20.6,-1.8661884388742203,gs1
48.05747126436781,23.3,-1.4423524629428544,gs1
48.06896551724138,26.1,-1.0028188582732898,gs1
48.08045977011494,29.0,-0.5475876248655266,gs1
48.0919540229885,31.7,-0.12375164893416088,gs1
48.10344827586207,34.1,0.2529914407826091,gs1
48.11494252873563,36.0,0.5512463868083849,gs1
48.12643678160919,37.4,0.771013189143167,gs1
48.13793103448276,37.9,0.8495013328341606,gs1
48.14942528735632,37.9,0.8495013328341606,gs1
48.160919540229884,37.4,0.771013189143167,gs1
48.172413793103445,36.6,0.6454321592375775,gs1
48.18390804597701,35.3,0.44136298564099324,gs1
48.195402298850574,33.9,0.2215961833062112,gs1
48.206896551724135,32.3,-0.029565876504968797,gs1
48.2183908045977,30.7,-0.28072793631614823,gs1
48.229885057471265,29.3,-0.5004947386509303,gs1
48.241379310344826,28.1,-0.688866283509315,gs1
48.252873563218394,26.9,-0.8772378283677003,gs1
48.264367816091955,26.1,-1.0028188582732898,gs1
48.275862068965516,25.4,-1.1127022594406812,gs1
48.28735632183908,25.1,-1.159795145655277,gs1
48.298850574712645,24.9,-1.191190403131675,gs1
48.310344827586206,25.1,-1.159795145655277,gs1
48.32183908045977,25.2,-1.1440975169170786,gs1
48.333333333333336,25.7,-1.065609373226085,gs1
48.3448275862069,26.2,-0.9871212295350913,gs1
48.35632183908046,26.7,-0.9086330858440976,gs1
48.367816091954026,27.2,-0.830144942153104,gs1
48.37931034482759,27.8,-0.7359591697239113,gs1
48.39080459770115,28.3,-0.6574710260329176,gs1
48.40229885057471,28.9,-0.5632852536037256,gs1
48.41379310344828,29.4,-0.4847971099127319,gs1
48.42528735632184,29.8,-0.42200659495993664,gs1
48.4367816091954,30.2,-0.3592160800071419,gs1
48.44827586206897,30.5,-0.3121231937925456,gs1
48.45977011494253,30.8,-0.26503030757794926,gs1
48.47126436781609,31.0,-0.23363505010155192,gs1
48.48275862068966,31.0,-0.23363505010155192,gs1
48.49425287356322,30.9,-0.24933267883975088,gs1
48.50574712643678,30.9,-0.24933267883975088,gs1
48.51724137931034,30.8,-0.26503030757794926,gs1
48.52873563218391,30.6,-0.29642556505434664,gs1
48.54022988505747,30.8,-0.26503030757794926,gs1
48.55172413793103,31.6,-0.13944927767235926,gs1
48.5632183908046,33.3,0.12741041087701857,gs1
48.57471264367816,36.5,0.6297345304993786,gs1
48.58620689655172,40.9,1.3204301949801227,gs1
48.59770114942529,46.3,2.168102146842854,gs1
48.60919540229885,51.5,2.984378841229189,gs1
48.62068965517241,55.3,3.5808887332807404,gs1
48.632183908045974,55.4,3.596586362018939,gs1
48.64367816091954,55.5,3.6122839907571382,gs1
48.6551724137931,55.5,3.6122839907571382,gs1
48.666666666666664,55.4,3.596586362018939,gs1
48.67816091954023,55.4,3.596586362018939,gs1
48.689655172413794,51.0,2.905890697538195,gs1
48.701149425287355,45.5,2.0425211169372646,gs1
48.71264367816092,39.3,1.0692681351689426,gs1
48.724137931034484,33.3,0.12741041087701857,gs1
48.735632183908045,28.0,-0.704563912247514,gs1
48.747126436781606,23.3,-1.4423524629428544,gs1
48.758620689655174,20.0,-1.9603742113034128,gs1
48.770114942528735,17.3,-2.3842101872347787,gs1
48.7816091954023,15.8,-2.6196746183077595,gs1
48.793103448275865,15.4,-2.6824651332605547,gs1
48.804597701149426,15.9,-2.6039769895695613,gs1
48.81609195402299,17.4,-2.36851255849658,gs1
48.827586206896555,19.4,-2.0545599837326054,gs1
48.839080459770116,22.1,-1.630724007801239,gs1
48.85057471264368,25.1,-1.159795145655277,gs1
48.86206896551724,28.2,-0.6731686547711166,gs1
48.87356321839081,31.1,-0.21793742136335295,gs1
48.88505747126437,33.7,0.1902009258298144,gs1
48.89655172413793,36.0,0.5512463868083849,gs1
48.9080459770115,37.3,0.755315560404968,gs1
48.91954022988506,38.1,0.8808965903105586,gs1
48.93103448275862,38.2,0.8965942190487575,gs1
48.94252873563219,37.7,0.8181060753577638,gs1
48.95402298850575,36.7,0.6611297879757765,gs1
48.96551724137931,35.3,0.44136298564099324,gs1
48.97701149425287,33.6,0.17450329709161544,gs1
